respondent_id,profile_id,rating
37,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
38,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
39,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
40,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
41,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
42,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
43,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
44,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
45,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
46,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
47,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
48,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
49,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
50,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
51,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
52,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
53,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
54,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
55,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
56,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
57,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
58,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
59,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
60,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
61,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
62,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
63,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
64,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
65,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
66,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
67,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",10
68,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
69,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
70,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
71,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
72,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
73,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
74,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
75,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
76,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
77,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
78,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
79,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
80,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
81,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
82,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
83,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",9
84,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
85,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
86,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
87,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",8
88,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
89,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
90,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
91,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
92,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
93,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",7
94,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",5
95,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
96,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",1
97,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",4
98,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",6
99,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",2
100,"Marka: Coca-Cola
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Owocowy  ",3
0,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
1,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
2,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
3,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
4,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
5,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
6,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
7,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
8,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
9,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
10,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
11,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
12,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
13,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
14,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
15,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
16,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
17,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
18,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
19,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
20,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
21,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
22,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
23,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
24,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
25,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
26,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
27,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
28,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
29,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
30,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
31,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
32,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
33,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
34,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
35,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
36,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
37,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
38,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
39,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
40,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
41,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
42,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
43,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
44,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
45,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
46,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
47,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
48,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
49,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
50,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
51,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",4
52,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
53,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
54,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
55,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
56,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
57,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
58,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
59,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
60,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
61,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
62,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
63,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
64,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
65,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
66,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
67,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
68,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
69,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
70,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
71,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
72,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
73,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
74,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
75,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
76,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
77,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
78,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",10
79,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
80,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
81,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
82,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
83,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
84,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
85,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
86,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
87,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",8
88,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
89,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",5
90,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",6
91,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
92,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
93,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",9
94,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
95,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",1
96,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
97,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",3
98,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",7
99,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
100,"Marka: Coca-Cola
Zawartość cukru: Pełnocukrowa
Opakowanie: Szklana butelka
Smak: Owocowy  ",2
0,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",9
1,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",7
2,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
3,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
4,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
5,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
6,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
7,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
8,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
9,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
10,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
11,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
12,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",9
13,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
14,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",4
15,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
16,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
17,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",5
18,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
19,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
20,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",4
21,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",5
22,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
23,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",8
24,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",4
25,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
26,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
27,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
28,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
29,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",5
30,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
31,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",7
32,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
33,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",5
34,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
35,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",6
36,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
37,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",7
38,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",8
39,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
40,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",5
41,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",4
42,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
43,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
44,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
45,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",6
46,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
47,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
48,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",10
49,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
50,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",6
51,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",8
52,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
53,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
54,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",3
55,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
56,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
57,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",1
58,"Marka: Pepsi
Zawartość cukru: Zero cukru
Opakowanie: Plastikowa butelka
Smak: Waniliowy  ",2
